communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,retry_attempts,retry_recovered,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,3972,44.5521,39.6108,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5264ffff5264b652,21321,196608,0,1784917276.4005556,0103000000204412
not mapped,True,,,3,3973,44.1431,39.616,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff534effff534e2e0a,21323,196608,0,1784917276.513115,0103000000204412
not mapped,True,,,3,3974,44.5701,40.1883,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51d4ffff51d4f6ff,21324,196608,0,1784917276.6272297,0103000000204412
not mapped,True,,,3,3975,44.3929,40.0265,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50fbffff50fb62a4,21325,196608,0,1784917276.7413654,0103000000204412
not mapped,True,,,3,3976,44.1288,39.589,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5055ffff50550ac0,21326,196608,0,1784917276.8550563,0103000000204412
not mapped,True,,,3,3977,44.1454,39.6876,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5180ffff5180c6cc,21327,196608,0,1784917276.9691315,0103000000204412
not mapped,True,,,3,3978,43.9812,39.5857,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51a0ffff51a046d3,21328,196608,0,1784917277.0821583,0103000000204412
not mapped,True,,,3,3979,44.5475,40.6423,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5124ffff5124b6ae,21330,196608,0,1784917277.1965566,0103000000204412
not mapped,True,,,3,3980,44.1277,40.0165,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53edffff53edaa6a,21331,196608,0,1784917277.310098,0103000000204412
not mapped,True,,,3,3981,44.1571,40.1751,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53a4ffff53a4b652,21332,196608,0,1784917277.4241388,0103000000204412
not mapped,True,,,3,3982,44.4202,40.0402,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50a2ffff50a2be93,21333,196608,0,1784917277.5377414,0103000000204412
not mapped,True,,,3,3983,44.1401,39.5922,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fb2ffff4fb274c3,21334,196608,0,1784917277.6508765,0103000000204412
not mapped,True,,,3,3984,44.1492,39.5779,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f93ffff4f9308dc,21335,196608,0,1784917277.7649033,0103000000204412
not mapped,True,,,3,3985,43.9637,39.557,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5291ffff5291fa00,21336,196608,0,1784917277.8776302,0103000000204412
not mapped,True,,,3,3986,44.4802,40.0946,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50b2ffff50b27e9c,21338,196608,0,1784917277.9922097,0103000000204412
not mapped,True,,,3,3987,44.4571,40.0765,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f61ffff4f61b08c,21339,196608,0,1784917278.1072843,0103000000204412
not mapped,True,,,3,3988,44.0498,39.9797,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5222ffff5222be6f,21340,196608,0,1784917278.2218814,0103000000204412
not mapped,True,,,3,3989,44.1257,39.576,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff513affff513a9ea4,21341,196608,0,1784917278.3369493,0103000000204412
not mapped,True,,,3,3990,44.1359,39.6056,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5073ffff507382dd,21342,196608,0,1784917278.4509776,0103000000204412
not mapped,True,,,3,3991,44.1063,39.56,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f57ffff4f57f89e,21343,196608,0,1784917278.5650475,0103000000204412
not mapped,True,,,3,3992,44.5082,39.9556,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e77ffff4e7778c0,21345,196608,0,1784917278.6805801,0103000000204412
not mapped,True,,,3,3993,44.145,40.1741,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e93ffff4e93089d,21346,196608,0,1784917278.796147,0103000000204412
not mapped,True,,,3,3994,44.1306,39.6127,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fd3ffff4fd308e3,21347,196608,0,1784917278.9102852,0103000000204412
not mapped,True,,,3,3995,44.3718,39.9884,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5052ffff5052fec2,21348,196608,0,1784917279.0233605,0103000000204412
not mapped,True,,,3,3996,43.9616,39.5714,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ee4ffff4ee4bcb0,21349,196608,0,1784917279.1373868,0103000000204412
not mapped,True,,,3,3997,44.552,40.0079,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fe5ffff4fe540f1,21350,196608,0,1784917279.2506795,0103000000204412
not mapped,True,,,3,3998,44.5584,40.0176,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50d6ffff50d60ebf,21352,196608,0,1784917279.365242,0103000000204412
not mapped,True,,,3,3999,44.1576,40.17,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5053ffff505302c2,21353,196608,0,1784917279.478796,0103000000204412
not mapped,True,,,3,4000,44.4008,40.0083,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5199ffff51991ac4,21354,196608,0,1784917279.591392,0103000000204412
not mapped,True,,,3,4001,44.1393,39.6073,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff513fffff513f92a7,21355,196608,0,1784917279.7069774,0103000000204412
not mapped,True,,,3,4002,44.1168,40.0044,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50cbffff50cb22b4,21356,196608,0,1784917279.8217382,0103000000204412
not mapped,True,,,3,4003,44.0268,39.5096,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eceffff4ece24a9,21357,196608,0,1784917279.9353068,0103000000204412
not mapped,True,,,3,4004,44.5654,40.1831,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eefffff4eef58b6,21359,196608,0,1784917280.0480523,0103000000204412
not mapped,True,,,3,4005,44.4864,40.0965,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5169ffff51695a95,21360,196608,0,1784917280.1621144,0103000000204412
not mapped,True,,,3,4006,44.1186,40.0147,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50f3ffff50f382a3,21361,196608,0,1784917280.27814,0103000000204412
not mapped,True,,,3,4007,44.5519,40.0121,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d02ffff4d02342f,21362,196608,0,1784917280.3916836,0103000000204412
not mapped,True,,,3,4008,44.131,39.6279,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fbeffff4fbe64c7,21363,196608,0,1784917280.5068357,0103000000204412
not mapped,True,,,3,4009,43.9755,39.5877,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff502fffff502f52e9,21364,196608,0,1784917280.620586,0103000000204412
not mapped,True,,,3,4010,44.089,39.6198,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eb1ffff4eb17083,21366,196608,0,1784917280.7351954,0103000000204412
not mapped,True,,,3,4011,44.3826,39.9838,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c52ffff4c52f45e,21367,196608,0,1784917280.849496,0103000000204412
not mapped,True,,,3,4012,44.1528,40.1825,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d4bffff4d4b2817,21368,196608,0,1784917280.9630418,0103000000204412
not mapped,True,,,3,4013,44.0721,39.5254,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d21ffff4d21b031,21369,196608,0,1784917281.078107,0103000000204412
not mapped,True,,,3,4014,44.607,39.5997,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cbfffff4cbf9804,21370,196608,0,1784917281.192709,0103000000204412
not mapped,True,,,3,4015,44.0234,39.4764,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4df4ffff4df47c7c,21371,196608,0,1784917281.3072472,0103000000204412
not mapped,True,,,3,4016,43.9631,39.9923,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff500effff500e2ef6,21373,196608,0,1784917281.4192688,0103000000204412
not mapped,True,,,3,4017,44.5644,40.5993,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ed4ffff4ed4fca0,21374,196608,0,1784917281.5327115,0103000000204412
not mapped,True,,,3,4018,44.1253,40.1635,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ddbffff4ddbe866,21375,196608,0,1784917281.647772,0103000000204412
not mapped,True,,,3,4019,44.1322,39.5886,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f63ffff4f63488d,21376,196608,0,1784917281.7608604,0103000000204412
not mapped,True,,,3,4020,43.9668,39.591,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ef7ffff4ef778be,21377,196608,0,1784917281.875562,0103000000204412
not mapped,True,,,3,4021,44.9589,40.4433,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4dd8ffff4dd8ec67,21378,196608,0,1784917281.9901226,0103000000204412
not mapped,True,,,3,4022,44.0105,39.4952,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c5cffff4c5c1c5b,21380,196608,0,1784917282.1041908,0103000000204412
not mapped,True,,,3,4023,44.1432,40.1743,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b59ffff4b5913df,21381,196608,0,1784917282.2188241,0103000000204412
not mapped,True,,,3,4024,44.5459,40.0001,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b65ffff4b6543cb,21382,196608,0,1784917282.3333998,0103000000204412
not mapped,True,,,3,4025,44.1255,39.5933,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c0cffff4c0cdc6b,21383,196608,0,1784917282.44793,0103000000204412
not mapped,True,,,3,4026,44.1257,39.6292,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d6cffff4d6c5c0a,21384,196608,0,1784917282.562595,0103000000204412
not mapped,True,,,3,4027,44.1021,39.5512,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4edbffff4edbe8a5,21385,196608,0,1784917282.6774938,0103000000204412
not mapped,True,,,3,4028,44.4064,39.5859,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5025ffff50254aef,21387,196608,0,1784917282.793397,0103000000204412
not mapped,True,,,3,4029,44.6038,40.0105,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff50c3ffff50c3c2b3,21388,196608,0,1784917282.9074807,0103000000204412
not mapped,True,,,3,4030,44.5025,40.1192,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fc3ffff4fc3c8ec,21389,196608,0,1784917283.0231616,0103000000204412
not mapped,True,,,3,4031,44.5242,40.6576,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5485ffff5485c9ca,21390,196608,0,1784917283.1366866,0103000000204412
not mapped,True,,,3,4032,44.9602,40.4171,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5225ffff52254a6d,21391,196608,0,1784917283.2503111,0103000000204412
not mapped,True,,,3,4033,44.1443,39.599,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52e3ffff52e3422e,21392,196608,0,1784917283.3638713,0103000000204412
